"CUSTOMER_ID","FIRST_NAME","LAST_NAME","WEALTH","INCOME","CUSTOMER_DMG_SEGMENT","CUSTOMER_VALUE_SEGMENT","OCCUPATION","HIGHEST_CREDIT_CARD_LIMIT","DELINQUENCY_STATUS","MAX_CC_SPENT_AMOUNT","MAX_CC_SPENT_AMOUNT_PREV","RESIDENTIAL_STATUS"
36586,"Max","Johnson","Rich",6250,"Segment2","Silver","Professional",18750,"Normal",9375,5625,"Owner"
36586,"""Max""","""Johnson""","Rich",6250,"Segment2","Silver","Professional",18750,"Normal",9375,5625,"Owner"
73874,"Edgar","Parker","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",9450,1575,"Owner"
73874,"""Edgar""","""Parker""","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",9450,1575,"Owner"
89736,"Thomas","Perry","Very Rich",5250,"Segment1","Gold","Manager",15750,"Normal",9450,7875,"Owner"
89736,"""Thomas""","""Perry""","Very Rich",5250,"Segment1","Gold","Manager",15750,"Normal",9450,7875,"Owner"
52412,"Kristian","Scott","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",10200,3825,"Owner"
52412,"""Kristian""","""Scott""","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",10200,3825,"Owner"
5204,"David","Foster","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",10200,8925,"Owner"
5204,"""David""","""Foster""","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",10200,8925,"Owner"
83163,"Lucy","Farrell","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",10200,10200,"Tenant"
83163,"""Lucy""","""Farrell""","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",10200,10200,"Tenant"
84557,"Owen","Davis","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",10200,10200,"Owner"
84557,"""Owen""","""Davis""","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",10200,10200,"Owner"
76841,"Adam","Parker","Very Rich",5250,"Segment1","Gold","Manager",15750,"One Month Late",12600,1575,"Owner"
76841,"""Adam""","""Parker""","Very Rich",5250,"Segment1","Gold","Manager",15750,"One Month Late",12600,1575,"Owner"
96578,"Alfred","Gibson","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",12600,7875,"Tenant"
96578,"""Alfred""","""Gibson""","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",12600,7875,"Tenant"
15036,"Ryan","Wells","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",12600,12600,"Owner"
15036,"""Ryan""","""Wells""","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",12600,12600,"Owner"
18420,"Michael","Gray","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",12600,12600,"Owner"
18420,"""Michael""","""Gray""","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",12600,12600,"Owner"
7164,"Madaline","Martin","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",12600,11025,"Tenant"
7164,"""Madaline""","""Martin""","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",12600,11025,"Tenant"
39192,"Sam","Brown","Very Rich",5250,"Segment1","Gold","Professional",15750,"Normal",12600,14175,"Owner"
39192,"""Sam""","""Brown""","Very Rich",5250,"Segment1","Gold","Professional",15750,"Normal",12600,14175,"Owner"
6202,"Bruce","Harrison","Very Rich",6250,"Segment1","Gold","Manager",18750,"Normal",15000,5625,"Owner"
6202,"""Bruce""","""Harrison""","Very Rich",6250,"Segment1","Gold","Manager",18750,"Normal",15000,5625,"Owner"
33077,"Michael","Perkins","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",15000,11250,"Owner"
33077,"""Michael""","""Perkins""","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",15000,11250,"Owner"
61329,"Evelyn","Gibson","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",15000,13125,"Owner"
61329,"""Evelyn""","""Gibson""","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",15000,13125,"Owner"
79951,"Robert","Scott","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",15000,16875,"Owner"
79951,"""Robert""","""Scott""","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",15000,16875,"Owner"
71895,"Abigail","Robinson","Average",3750,"Segment3","Silver","Clerical",11250,"Three Months Late",10125,9000,"Tenant"
71895,"""Abigail""","""Robinson""","Average",3750,"Segment3","Silver","Clerical",11250,"Three Months Late",10125,9000,"Tenant"
34448,"James","Morrison","Rich",3750,"Segment2","Silver","Professional",11250,"Normal",10125,1125,"Tenant"
34448,"""James""","""Morrison""","Rich",3750,"Segment2","Silver","Professional",11250,"Normal",10125,1125,"Tenant"
37284,"Gianna","West","Average",3750,"Segment3","Silver","Technician",11250,"Four Months Late",10125,7874,"Tenant"
37284,"""Gianna""","""West""","Average",3750,"Segment3","Silver","Technician",11250,"Four Months Late",10125,7874,"Tenant"
85377,"Camila","Robinson","Average",3750,"Segment3","Silver","Professional",11250,"Two Months Late",10125,10125,"Tenant"
85377,"""Camila""","""Robinson""","Average",3750,"Segment3","Silver","Professional",11250,"Two Months Late",10125,10125,"Tenant"
61305,"Deanna","Barnes","Very Rich",5250,"Segment1","Gold","Manager",15750,"Normal",11025,7875,"Owner"
61305,"""Deanna""","""Barnes""","Very Rich",5250,"Segment1","Gold","Manager",15750,"Normal",11025,7875,"Owner"
65260,"Adele","Barrett","Rich",5250,"","Silver","Professional",15750,"Normal",11025,14175,"Tenant"
65260,"""Adele""","""Barrett""","Rich",5250,"","Silver","Professional",15750,"Normal",11025,14175,"Tenant"
39713,"Ted","Watson","Average",3750,"Segment3","Silver","Clerical",11250,"More Than Four Months",11250,9000,"Tenant"
39713,"""Ted""","""Watson""","Average",3750,"Segment3","Silver","Clerical",11250,"More Than Four Months",11250,9000,"Tenant"
35648,"Violet","Crawford","Average",3750,"Segment3","Silver","Manager",11250,"Two Months Late",11250,5625,"Tenant"
35648,"""Violet""","""Crawford""","Average",3750,"Segment3","Silver","Manager",11250,"Two Months Late",11250,5625,"Tenant"
42943,"Miranda","Russell","Very Rich",6250,"Segment1","Gold","Manager",18750,"One Month Late",11250,15000,"Owner"
42943,"""Miranda""","""Russell""","Very Rich",6250,"Segment1","Gold","Manager",18750,"One Month Late",11250,15000,"Owner"
87720,"Rosie","Taylor","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",11250,13125,"Owner"
87720,"""Rosie""","""Taylor""","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",11250,13125,"Owner"
35274,"Evelyn","Brown","",4250,"Segment2","Silver","Manager",12750,"One Month Late",11475,5100,"Owner"
35274,"""Evelyn""","""Brown""","",4250,"Segment2","Silver","Manager",12750,"One Month Late",11475,5100,"Owner"
3673,"Eleanor","Hall","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",11475,3825,"Tenant"
3673,"""Eleanor""","""Hall""","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",11475,3825,"Tenant"
13118,"Marcus","Moore","Very Rich",4250,"Segment1","Gold","Professional",12750,"Normal",11475,6375,"Owner"
13118,"""Marcus""","""Moore""","Very Rich",4250,"Segment1","Gold","Professional",12750,"Normal",11475,6375,"Owner"
43485,"Carl","Kelly","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",11475,10200,""
43485,"""Carl""","""Kelly""","Rich",4250,"Segment2","Silver","Manager",12750,"Normal",11475,10200,""
37620,"Henry","Chapman","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",11475,11475,"Owner"
37620,"""Henry""","""Chapman""","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",11475,11475,"Owner"
72647,"Ned","Craig","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",11475,11475,"Owner"
72647,"""Ned""","""Craig""","Rich",4250,"Segment2","Silver","Professional",12750,"Normal",11475,11475,"Owner"
43141,"Sabrina","Scott","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",12750,2550,"Owner"
43141,"""Sabrina""","""Scott""","Very Rich",4250,"Segment1","Gold","Manager",12750,"Normal",12750,2550,"Owner"
81845,"Sofia","Cameron","",4250,"Segment2","Silver","Professional",12750,"Normal",12750,7650,"Tenant"
81845,"""Sofia""","""Cameron""","",4250,"Segment2","Silver","Professional",12750,"Normal",12750,7650,"Tenant"
96761,"Carina","Mitchell","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",13125,1875,"Owner"
96761,"""Carina""","""Mitchell""","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",13125,1875,"Owner"
45951,"Kelvin","Higgins","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",13125,9375,"Owner"
45951,"""Kelvin""","""Higgins""","Rich",6250,"Segment2","Silver","Manager",18750,"Normal",13125,9375,"Owner"
73541,"Carlos","Morgan","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",14175,9450,"Owner"
73541,"""Carlos""","""Morgan""","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",14175,9450,"Owner"
6960,"Tony","Myers","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",15750,6300,"Tenant"
6960,"""Tony""","""Myers""","Rich",5250,"Segment2","Silver","Professional",15750,"Normal",15750,6300,"Tenant"
13360,"Nicholas","Ryan","Rich",5250,"Segment2","Silver","Manager",,"Normal",15750,6300,"Tenant"
13360,"""Nicholas""","""Ryan""","Rich",5250,"Segment2","Silver","Manager",,"Normal",15750,6300,"Tenant"
22338,"Amelia","Foster","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",15750,6300,"Tenant"
22338,"""Amelia""","""Foster""","Rich",5250,"Segment2","Silver","Manager",15750,"One Month Late",15750,6300,"Tenant"
75622,"Frederick","Carroll","Very Rich",5250,"Segment1","Gold","Manager",15750,"One Month Late",15750,3150,"Owner"
75622,"""Frederick""","""Carroll""","Very Rich",5250,"Segment1","Gold","Manager",15750,"One Month Late",15750,3150,"Owner"
44990,"Michael","Crawford","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",15750,14175,"Owner"
44990,"""Michael""","""Crawford""","Rich",5250,"Segment2","Silver","Manager",15750,"Normal",15750,14175,"Owner"
18858,"Alexia","Campbell","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",16875,1875,"Owner"
18858,"""Alexia""","""Campbell""","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",16875,1875,"Owner"
54658,"Amy","Allen","Very Rich",6250,"Segment1","Gold","Professional",18750,"One Month Late",16875,9375,"Owner"
54658,"""Amy""","""Allen""","Very Rich",6250,"Segment1","Gold","Professional",18750,"One Month Late",16875,9375,"Owner"
36693,"Miller","Hill","Rich",6250,"Segment2","Silver","Professional",18750,"Normal",16875,15000,"Owner"
36693,"""Miller""","""Hill""","Rich",6250,"Segment2","Silver","Professional",18750,"Normal",16875,15000,"Owner"
37267,"Natalie","Perkins","Very Rich",6250,"Segment1","Gold","Manager",18750,"Normal",18750,5625,"Owner"
37267,"""Natalie""","""Perkins""","Very Rich",6250,"Segment1","Gold","Manager",18750,"Normal",18750,5625,"Owner"
39234,"Alan","Morris","Rich",6250,"Segment2","Silver","Professional",18750,"One Month Late",18750,15000,"Owner"
39234,"""Alan""","""Morris""","Rich",6250,"Segment2","Silver","Professional",18750,"One Month Late",18750,15000,"Owner"
40426,"Ashton","Kelly","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",18750,15000,"Owner"
40426,"""Ashton""","""Kelly""","Very Rich",6250,"Segment1","Gold","Professional",18750,"Normal",18750,15000,"Owner"
56602,"Carl","Tucker","Very Rich",6250,"Segment1","Gold","Professional",18750,"One Month Late",18750,16875,"Owner"
56602,"""Carl""","""Tucker""","Very Rich",6250,"Segment1","Gold","Professional",18750,"One Month Late",18750,16875,"Owner"
